# mode: 0
# n_modes: 10
# eofs_start_date: 19790101
# eofs_end_date: 20011201
# rotated: False
# loading_pattern_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,pna_index
2011-01-01, -1.21296120e-01
2011-02-01, -3.43612077e+00
2011-03-01, -1.82187471e-01
2011-04-01, -1.41214209e+00
2011-05-01,  1.46329229e-01
2011-06-01, -1.29860572e-01
2011-07-01, -4.88857195e-01
2011-08-01, -3.37596353e-02
2011-09-01,  4.28282467e-01
2011-10-01,  7.25127236e-02
2011-11-01, -1.69542087e+00
2011-12-01, -9.74911518e-01
2012-01-01, -6.51720057e-01
2012-02-01,  3.58955644e-01
2012-03-01, -1.32420729e+00
2012-04-01, -4.21033052e-02
2012-05-01, -3.71313901e-01
2012-06-01,  5.79300137e-02
2012-07-01, -1.81824069e-01
2012-08-01, -1.14985396e-01
2012-09-01,  1.36391344e-01
2012-10-01, -1.65503726e-01
2012-11-01, -6.86328512e-01
2012-12-01, -7.18307665e-01
2013-01-01, -1.13714733e+00
2013-02-01, -7.13074198e-01
2013-03-01, -4.11805870e-01
2013-04-01, -1.48346367e+00
2013-05-01, -3.85310168e-01
2013-06-01, -2.34868172e-01
2013-07-01, -6.36610082e-01
2013-08-01,  2.42727471e-01
2013-09-01, -1.69753455e-01
2013-10-01, -2.17202631e-01
2013-11-01, -1.86716527e+00
2013-12-01, -2.49180505e+00
2014-01-01, -1.44785868e-01
2014-02-01, -1.53817002e+00
2014-03-01, -4.10574754e-01
2014-04-01, -4.32466952e-02
2014-05-01, -7.56142367e-01
2014-06-01, -5.51623193e-01
2014-07-01,  2.02991113e-01
2014-08-01,  4.14934189e-01
2014-09-01, -2.63063637e-01
2014-10-01,  6.70829679e-01
2014-11-01,  2.03427536e-01
2014-12-01,  5.60836169e-01
2015-01-01, -7.23385857e-01
2015-02-01, -8.81513244e-01
2015-03-01, -8.65324999e-01
2015-04-01, -6.22465940e-01
2015-05-01, -2.29122044e-01
2015-06-01, -3.97224226e-01
2015-07-01,  2.69640926e-01
2015-08-01, -2.89321854e-01
2015-09-01, -8.46609218e-01
2015-10-01,  3.94304890e-01
2015-11-01, -1.45667857e+00
2015-12-01,  2.36678114e-01
2016-01-01,  2.37816279e+00
2016-02-01,  1.25215314e+00
2016-03-01,  4.32935810e-01
2016-04-01,  1.14342906e+00
2016-05-01, -2.80755954e-01
2016-06-01, -6.81796799e-01
2016-07-01, -8.91036921e-01
2016-08-01, -3.49338407e-01
2016-09-01, -3.33587744e-01
2016-10-01,  5.31583334e-01
2016-11-01,  1.17085127e+00
2016-12-01, -1.96065212e+00
2017-01-01, -5.12444061e-01
2017-02-01, -8.09698140e-01
2017-03-01, -7.49510509e-01
2017-04-01,  5.60977964e-01
2017-05-01,  2.49002495e-01
2017-06-01,  3.10609810e-01
2017-07-01, -6.60633872e-01
2017-08-01,  3.19663932e-01
2017-09-01,  1.73811526e-01
2017-10-01, -1.04255512e+00
2017-11-01, -2.63794743e+00
2017-12-01, -2.70344633e-01
2018-01-01, -3.53658208e-01
2018-02-01, -4.27544979e+00
2018-03-01, -1.92747222e+00
2018-04-01, -5.32781221e-01
2018-05-01, -7.66424225e-01
2018-06-01,  1.56537956e-01
2018-07-01, -6.95026142e-01
2018-08-01, -7.19141786e-01
2018-09-01, -1.59787709e+00
2018-10-01,  1.52089816e-01
2018-11-01, -2.60491997e-01
2018-12-01,  4.16496973e-01
2019-01-01,  1.04740660e-01
2019-02-01, -2.57591654e+00
2019-03-01, -1.35258560e-01
2019-04-01, -2.06575708e-01
2019-05-01,  3.92141347e-01
2019-06-01, -2.32684183e-01
2019-07-01, -1.72368014e-01
2019-08-01, -5.71053653e-02
2019-09-01, -4.10080004e-01
2019-10-01, -9.68934058e-01
2019-11-01, -6.76994262e-01
2019-12-01, -3.34028818e-01
2020-01-01, -1.07023718e+00
2020-02-01, -1.94938844e+00
2020-03-01, -4.07265445e+00
2020-04-01, -9.66973869e-01
2020-05-01,  4.00386316e-01
