# n_modes: 20
# low_latitude_boundary:  -2.00000000e+01
# eofs_start_date: 19790101
# eofs_end_date: 20011230
# loading_pattern_input_file: nnr1.hgt.500.19480101_20200530.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# psa1_mode: 1
# psa2_mode: 2
# psa1_index_normalization:   1.19149719e+03
# psa2_index_normalization:   1.15511682e+03
# calendar: proleptic_gregorian
date,psa_index_1,psa_index_2
1986-12-01, -7.30930806e-02, -5.19531781e-01
1987-01-01,  7.38556777e-01,  3.64563805e-01
1987-02-01, -2.06715225e-01,  7.61907407e-01
1987-03-01, -3.45360454e-01,  4.41319552e-01
1987-04-01, -1.82471683e-02, -6.57931654e-02
1987-05-01,  6.41737803e-01, -5.98922682e-01
1987-06-01, -2.87435578e-01, -2.46460934e-01
1987-07-01, -6.29683378e-01, -3.39777856e-01
1987-08-01,  6.10785060e-02, -4.61125222e-01
1987-09-01, -5.42256925e-01, -4.61891307e-01
1987-10-01,  5.29334408e-01, -2.61689326e-01
1987-11-01,  1.80354063e-01,  2.18359360e-01
1987-12-01,  1.63902620e-01,  9.66565101e-02
1988-01-01,  7.03765263e-02, -8.29355500e-01
1988-02-01,  7.68730390e-02,  4.00590359e-01
1988-03-01, -1.05861048e-01,  9.11878529e-01
1988-04-01, -3.78558270e-03, -9.62565807e-01
1988-05-01,  9.15325896e-01, -2.61389387e-01
1988-06-01,  8.89878155e-01,  2.00723392e-01
1988-07-01, -2.72027041e-01, -4.20754001e-01
1988-08-01, -1.45456614e-01, -7.84142852e-01
1988-09-01,  6.62759909e-01,  9.42662846e-02
1988-10-01,  6.00244518e-01,  9.27023748e-01
1988-11-01,  2.49357820e-01, -6.34708126e-01
1988-12-01, -3.25204160e-01, -4.51774151e-01
1989-01-01,  6.65684783e-01, -1.59584043e-01
1989-02-01,  1.57171029e-01,  9.76456193e-02
1989-03-01, -9.61619587e-02,  2.77656569e-01
1989-04-01,  1.58649095e-01, -6.62798561e-01
1989-05-01, -3.09514684e-01,  8.87429730e-02
1989-06-01, -2.32470801e-01, -2.90042595e-01
1989-07-01,  4.26902418e-01,  3.69258504e-01
1989-08-01,  9.50931559e-01,  9.88755635e-01
1989-09-01,  4.85238624e-01,  2.69284555e-01
1989-10-01,  2.58988194e-01,  4.51929254e-01
1989-11-01,  6.61886713e-03,  2.27151469e-01
1989-12-01, -1.98301937e-01,  6.86110650e-01
1990-01-01, -2.33269369e-01, -2.53211263e-01
1990-02-01,  5.80788551e-01, -8.59928358e-01
1990-03-01, -1.16373297e-01, -3.48872241e-01
1990-04-01, -6.64800815e-01, -4.24182547e-01
1990-05-01,  1.84140194e-01,  8.19269319e-01
1990-06-01, -7.36796305e-01,  6.73396710e-01
1990-07-01,  6.36115693e-01,  1.12658990e+00
1990-08-01, -3.41422980e-01,  6.19131848e-03
1990-09-01,  4.59904121e-02, -6.91572765e-01
1990-10-01, -4.36137632e-02,  2.57027622e-01
1990-11-01, -2.95704257e-01,  1.73358045e-01
1990-12-01, -3.46822691e-01, -1.24676016e-01
1991-01-01, -5.95312208e-01,  2.82541829e-01
1991-02-01,  8.56148507e-02,  7.80555894e-01
1991-03-01, -3.19701488e-01, -7.48280780e-02
1991-04-01, -1.60623506e-01,  9.46418411e-01
1991-05-01, -1.06624845e+00, -4.09583840e-01
1991-06-01, -6.81074578e-01, -1.91438287e-01
1991-07-01,  2.07747016e-02, -1.70602040e-01
1991-08-01, -4.99788525e-01,  3.42144207e-01
1991-09-01,  3.01402656e-01,  6.22810706e-01
1991-10-01, -9.93294859e-01, -1.29622267e-01
1991-11-01, -2.34870320e-01,  3.37834267e-01
1991-12-01,  1.22935846e-02,  5.41193204e-01
1992-01-01,  1.13190309e-01,  4.26386242e-01
1992-02-01, -4.73328714e-01,  2.45961280e-01
1992-03-01, -6.22262683e-01, -2.98547591e-01
1992-04-01,  1.29152698e-01,  1.68023198e-01
1992-05-01, -9.26595212e-01, -4.44413903e-02
1992-06-01, -3.73962031e-01,  6.05120955e-01
1992-07-01,  2.67857438e-01, -5.16259403e-01
1992-08-01, -8.68412134e-02,  1.94772116e-01
1992-09-01, -6.25267707e-01,  2.15795410e-01
1992-10-01,  9.74028306e-02,  4.44561705e-01
1992-11-01,  5.91803662e-01, -4.00901149e-01
1992-12-01, -2.97854993e-01,  4.34401155e-01
1993-01-01, -4.49391555e-02,  5.40399840e-01
1993-02-01,  3.49295685e-01, -3.59883100e-02
1993-03-01, -7.63755359e-02,  2.03779157e-01
1993-04-01, -3.57815752e-01, -4.76457927e-02
1993-05-01, -7.79192545e-01,  1.53637531e-01
1993-06-01, -6.09064989e-01, -1.37862271e-02
1993-07-01,  6.26428611e-01, -3.39724603e-01
1993-08-01,  4.95031069e-02, -2.53746482e-01
1993-09-01,  3.81800023e-03, -6.67926831e-01
1993-10-01, -6.04692825e-02, -4.75247076e-01
1993-11-01, -6.18595890e-02,  3.26971057e-01
1993-12-01, -3.37994581e-01, -5.67457735e-01
1994-01-01,  5.37807105e-02, -2.30122104e-01
1994-02-01,  1.13230116e-01, -6.37374115e-01
1994-03-01, -1.72192118e-01, -3.58981773e-01
1994-04-01,  7.23141829e-02, -2.20013369e-01
1994-05-01, -5.45715227e-01,  1.82885036e-01
1994-06-01,  2.71958521e-01,  5.25563708e-01
1994-07-01, -1.66211556e-01, -3.45152280e-01
1994-08-01, -3.16196979e-01, -1.72328518e-01
1994-09-01, -1.04916748e+00,  6.46445275e-01
1994-10-01, -7.65528599e-01, -5.32017028e-01
1994-11-01,  4.53500830e-01,  4.83292169e-01
1994-12-01, -4.81849543e-01, -5.54674920e-01
1995-01-01,  5.36827416e-02, -5.46144462e-01
1995-02-01,  2.51602294e-01, -4.65182223e-01
1995-03-01, -1.07401194e-01, -1.81471150e-01
1995-04-01,  1.99046020e-01,  8.43958789e-01
1995-05-01,  1.56505514e-01, -1.16194091e-01
1995-06-01, -6.74730471e-01, -2.18063256e-01
1995-07-01, -1.45773300e+00,  7.75076340e-01
1995-08-01, -4.42197662e-02, -5.01507618e-01
1995-09-01, -1.33381807e-01, -3.58607976e-01
1995-10-01,  1.25453645e-01,  5.72519838e-01
1995-11-01,  1.09629238e-01, -5.71304018e-01
1995-12-01,  1.74472410e-01, -1.43981658e-01
1996-01-01,  3.42277107e-02, -4.64371042e-01
1996-02-01, -9.85843405e-02,  3.55787702e-01
1996-03-01, -6.87657643e-02,  4.31783265e-01
1996-04-01,  7.91407472e-01,  4.75149308e-02
1996-05-01, -4.91796053e-02,  1.59344072e-01
1996-06-01, -2.98235009e-01,  1.58295338e-01
1996-07-01,  4.82873683e-01,  9.09769240e-02
1996-08-01,  2.41658372e-01,  8.16059270e-01
1996-09-01,  1.16858319e+00,  1.19196908e+00
1996-10-01, -1.97823350e-01,  3.15539686e-01
1996-11-01, -4.86532267e-01,  1.15489493e+00
1996-12-01,  3.86525142e-01, -1.40808921e-01
1997-01-01, -1.33817030e-01,  5.39760655e-01
1997-02-01, -5.47943435e-01, -2.45603106e-01
1997-03-01, -2.34893216e-01, -1.98481917e-01
1997-04-01, -8.48492732e-01,  7.47303035e-01
1997-05-01, -1.35071659e-01, -4.73518501e-01
1997-06-01,  1.19377980e-01, -3.87870209e-01
1997-07-01, -8.78298692e-01, -1.58874763e-01
1997-08-01, -4.24793990e-01,  1.67283485e-01
1997-09-01,  1.97332994e-01, -1.38396869e+00
1997-10-01, -4.77593350e-01, -3.02838313e-01
1997-11-01,  3.63620185e-01, -1.83964388e-01
1997-12-01, -4.55208876e-02, -3.31456997e-01
1998-01-01, -7.68944371e-01, -5.41821041e-01
1998-02-01,  5.18017815e-01, -1.04769574e+00
1998-03-01, -5.49633373e-02, -1.29823925e-01
1998-04-01, -3.96163797e-02, -3.83761047e-01
1998-05-01,  6.06018946e-01, -6.22637588e-01
1998-06-01,  1.03581889e+00, -2.42098524e-01
1998-07-01, -8.35358878e-02,  3.95113076e-01
1998-08-01,  3.46935521e-01, -3.82644433e-01
1998-09-01,  1.57676265e-02, -2.80475887e-01
1998-10-01,  4.23918786e-01,  4.48260730e-01
1998-11-01,  1.54388070e-01, -3.62333815e-01
1998-12-01,  2.22016571e-01, -6.62348421e-01
1999-01-01,  4.30858883e-01, -4.28472830e-01
1999-02-01,  4.30573679e-02, -3.05465901e-01
1999-03-01,  3.93617925e-01, -3.06320399e-02
1999-04-01, -2.49899532e-01,  1.28493749e-01
1999-05-01,  1.65294922e-01, -7.51712699e-03
1999-06-01,  6.88888955e-01,  8.35633405e-01
1999-07-01,  1.51839881e-01,  4.89863053e-01
1999-08-01,  1.71840885e-01, -3.41942607e-01
1999-09-01,  5.01831393e-01, -3.64825659e-01
1999-10-01,  6.19898173e-01, -7.16949464e-01
1999-11-01,  4.91613119e-01,  4.84638423e-01
1999-12-01, -8.88805778e-01, -2.01890108e-01
2000-01-01, -8.89292096e-01, -2.76405561e-01
2000-02-01, -3.96102511e-01, -2.62930710e-01
2000-03-01,  4.01661810e-01,  9.44819727e-02
2000-04-01,  5.58344139e-02,  2.02852273e-01
2000-05-01,  4.72938628e-01, -1.82083832e-01
2000-06-01,  4.43757706e-01,  4.62456902e-01
2000-07-01,  9.98762729e-01,  2.41458683e-01
2000-08-01,  2.81887677e-01, -6.63074610e-01
2000-09-01,  6.00122098e-02, -1.83372572e-03
2000-10-01, -9.67935331e-02, -2.48440800e-01
2000-11-01,  2.87534220e-01, -1.46044481e-01
2000-12-01, -1.68180626e-01,  1.21198320e-01
2001-01-01, -1.84424542e-01,  1.28681662e-01
2001-02-01, -1.87431354e-01,  1.93700628e-01
2001-03-01, -1.47064853e-01,  1.34144289e-01
2001-04-01, -1.94147551e-02, -8.40954046e-01
2001-05-01,  2.99931685e-01,  1.01200235e+00
2001-06-01,  2.28259974e-01, -8.39069529e-02
2001-07-01,  1.81866271e-01, -7.08241223e-01
2001-08-01, -8.88822969e-01,  8.52704125e-01
2001-09-01,  5.83057441e-01, -6.19680711e-01
2001-10-01,  3.80235722e-02,  5.78015502e-01
2001-11-01, -3.06675381e-01,  3.48301429e-01
2001-12-01, -2.70212900e-02,  8.03375523e-01
2002-01-01,  7.09183725e-02,  7.28653927e-02
2002-02-01, -1.14701554e-01, -1.37500853e-01
2002-03-01, -3.70181305e-01,  1.74321982e-01
2002-04-01,  2.79345036e-01, -6.67566178e-02
2002-05-01, -7.04581592e-01, -1.17241641e-01
2002-06-01, -1.01564075e+00, -3.13091971e-01
2002-07-01,  5.66917225e-01,  3.46462476e-01
2002-08-01, -4.98543931e-03, -2.58247824e-01
2002-09-01,  7.94736817e-01,  2.48711049e-01
2002-10-01, -1.21828480e-01,  7.25999213e-01
2002-11-01, -7.27103150e-01, -2.79997204e-01
2002-12-01, -3.08684453e-02,  2.67686577e-01
2003-01-01,  7.91040513e-03,  1.53899688e-01
2003-02-01,  7.27183121e-02,  7.42112636e-01
2003-03-01,  5.43908488e-01, -7.71030307e-02
2003-04-01,  5.63325828e-01, -7.45657991e-01
2003-05-01,  2.23672608e-01, -3.40418923e-01
2003-06-01,  1.68413993e-01,  8.03827529e-01
2003-07-01,  3.29085569e-01,  1.97246699e-01
2003-08-01,  1.46520066e-01,  7.84227251e-01
2003-09-01, -4.73634337e-01,  9.23306021e-01
2003-10-01, -1.26672455e-01,  5.59023016e-01
2003-11-01, -7.36489982e-01, -1.43201479e-01
2003-12-01,  1.36099483e-01,  3.41057555e-02
2004-01-01, -7.68515142e-02,  5.40069800e-01
2004-02-01,  5.98178338e-01,  3.28753601e-01
2004-03-01, -5.66846455e-01,  4.06499665e-01
2004-04-01,  1.20419316e-01, -9.80946266e-05
2004-05-01,  7.48533364e-01, -2.67704164e-01
2004-06-01,  2.24592700e-01,  3.47437613e-01
2004-07-01, -1.13754780e+00, -1.26522601e-02
2004-08-01, -6.25167203e-01,  1.80272008e-01
2004-09-01, -7.80534521e-01, -5.35177478e-02
2004-10-01,  5.22679546e-03,  5.42608271e-02
2004-11-01,  1.50660926e-01,  3.85206961e-01
2004-12-01,  1.55123244e-01,  9.40573794e-01
2005-01-01, -9.60085734e-03, -6.78596484e-01
2005-02-01,  4.03749281e-01, -2.04924619e-01
2005-03-01,  7.87975477e-02,  4.43003374e-01
2005-04-01, -6.67273656e-01, -4.11895648e-01
2005-05-01, -5.31186241e-01,  1.01286016e+00
2005-06-01, -7.24617949e-01,  2.39120049e-01
2005-07-01,  2.48268100e-01, -1.46539213e-01
2005-08-01, -4.44928932e-01,  3.92237266e-01
2005-09-01,  9.05698622e-01, -1.27058216e-01
2005-10-01,  5.66277049e-01,  9.35165733e-02
2005-11-01,  3.11394832e-02, -6.47966976e-01
2005-12-01,  7.53550974e-01, -4.61554893e-01
2006-01-01,  5.81743444e-02,  1.26910304e-01
2006-02-01,  2.75408421e-01, -3.35535214e-02
2006-03-01, -4.52819604e-01,  5.69866596e-01
2006-04-01,  3.99924768e-01,  9.92563722e-01
2006-05-01, -3.14001294e-01,  7.84409052e-01
2006-06-01, -1.59386866e-02, -5.35014312e-02
2006-07-01, -6.17143850e-01, -3.57059529e-01
2006-08-01,  1.03887888e+00, -1.98950508e-01
2006-09-01, -1.22416921e-01, -4.41785220e-01
2006-10-01,  1.06580534e-02,  3.14226733e-01
2006-11-01, -3.20045641e-01, -2.38289205e-01
2006-12-01, -7.82652604e-01,  8.82185762e-01
2007-01-01,  4.69472470e-01, -6.65892570e-01
2007-02-01, -7.68903057e-01, -7.70562803e-01
2007-03-01,  5.61076238e-01, -5.79038823e-01
2007-04-01, -3.23790828e-01, -4.44759067e-02
2007-05-01,  7.40400445e-01, -5.31567841e-02
2007-06-01, -6.40828556e-01,  4.17974443e-01
2007-07-01,  3.57459535e-01, -2.52078706e-01
2007-08-01,  1.43576063e-01,  1.47223611e-01
2007-09-01,  7.42228107e-01,  1.13600950e-02
2007-10-01, -3.79431958e-01,  3.78773793e-01
2007-11-01, -4.33268606e-01, -4.94086182e-01
2007-12-01,  1.30517346e-01, -4.81722566e-01
2008-01-01, -7.18076900e-02, -6.34987774e-01
2008-02-01, -6.08428224e-02,  1.89574059e-01
2008-03-01,  6.95155720e-01, -1.73099442e-01
2008-04-01, -5.53018157e-02, -9.49787648e-02
2008-05-01, -1.28629262e-01,  8.53522491e-01
2008-06-01,  2.44525455e-01, -4.03426962e-01
2008-07-01,  2.98781640e-01,  6.79816187e-01
2008-08-01, -1.15811478e+00,  2.36722549e-02
2008-09-01,  1.02119865e+00,  7.70492252e-01
2008-10-01, -3.92019001e-02, -1.47056430e-01
2008-11-01, -2.00299781e-02,  2.19783309e-01
2008-12-01,  3.27365027e-02, -9.23743950e-02
2009-01-01, -3.58227325e-01,  3.18729455e-01
2009-02-01,  1.75224542e-01, -5.44500923e-01
2009-03-01,  4.43712344e-01,  5.79402768e-01
2009-04-01,  6.67361309e-01, -1.84487052e-01
2009-05-01,  4.06600934e-02,  1.29401921e+00
2009-06-01,  1.10260036e-01, -7.84958817e-03
2009-07-01,  1.81498358e-01, -5.37077894e-01
2009-08-01,  5.61416524e-01,  8.52895712e-01
2009-09-01,  3.66685625e-01,  3.35730896e-01
2009-10-01, -1.19502602e+00,  5.37087257e-01
2009-11-01, -1.72970810e+00, -1.66642585e-01
2009-12-01, -5.77209237e-01, -1.05430556e-01
2010-01-01,  2.27909521e-01,  7.77989707e-01
2010-02-01,  2.06017603e-01, -6.94809455e-01
2010-03-01, -2.08597756e-01, -7.35436196e-02
2010-04-01, -9.19107843e-02, -1.80280449e-01
2010-05-01,  3.19151160e-01,  5.65229516e-01
2010-06-01, -1.09596065e-01,  3.30310001e-01
2010-07-01, -2.86387740e-01, -5.53232196e-01
2010-08-01,  4.42142915e-01,  2.82876988e-01
2010-09-01, -5.67700442e-02,  3.42792354e-01
2010-10-01,  3.94242183e-01,  8.21884386e-01
2010-11-01, -1.86050680e-01,  9.40646235e-02
2010-12-01, -2.77823972e-01, -2.93507311e-01
2011-01-01,  5.53595400e-01,  1.79086290e-01
2011-02-01,  2.91347201e-01,  4.59108376e-01
2011-03-01,  2.71820620e-01,  8.46915538e-01
2011-04-01, -4.55427649e-01,  1.00015466e-01
2011-05-01,  1.65731392e-01,  5.89008454e-01
2011-06-01,  1.28791249e-01,  3.17715874e-01
2011-07-01, -7.05369847e-02,  3.73500624e-02
2011-08-01,  1.19728477e+00, -2.04074396e-01
2011-09-01, -1.59229342e-01,  3.47139360e-01
2011-10-01,  4.35915265e-01,  3.01056502e-01
2011-11-01, -1.16940836e-01,  5.24677452e-01
2011-12-01,  7.53938528e-01, -2.39856188e-01
2012-01-01, -6.81615058e-01, -3.82046763e-01
2012-02-01, -5.73528193e-01,  1.22353595e-01
2012-03-01,  3.40672271e-01, -6.47728174e-02
2012-04-01,  5.07081867e-01, -1.76289499e-01
2012-05-01, -1.69396744e-01,  6.68846114e-01
2012-06-01, -1.40318764e+00,  1.36142767e-01
2012-07-01, -4.96260398e-01, -3.30932623e-01
2012-08-01,  5.14574776e-01,  8.12241217e-01
2012-09-01,  5.04017581e-01, -2.15749244e-01
2012-10-01, -9.00010314e-01, -9.20610965e-02
2012-11-01,  5.17246393e-02, -6.79923770e-02
2012-12-01,  2.64463608e-01, -5.95342543e-01
2013-01-01,  1.92448250e-02, -1.28191491e-01
2013-02-01, -1.52114645e-01, -8.77234265e-01
2013-03-01,  5.46506233e-01, -5.70979788e-01
2013-04-01, -1.57059978e-01,  7.35034710e-01
2013-05-01,  4.37920199e-02, -2.62562916e-01
2013-06-01,  1.64604833e-01,  9.97856425e-01
2013-07-01,  1.85679098e-01, -3.16182958e-01
2013-08-01,  4.92909118e-01,  1.03027306e+00
2013-09-01,  5.00583973e-01,  4.78221750e-01
2013-10-01, -2.02703274e-01,  5.61283181e-01
2013-11-01, -3.70493399e-01,  1.19661583e-02
2013-12-01,  9.53294001e-02, -3.64943183e-01
2014-01-01, -6.16357116e-01,  8.31998223e-03
2014-02-01, -2.78692121e-01, -3.31188519e-01
2014-03-01, -8.96626494e-01, -2.29755916e-01
2014-04-01,  3.53816510e-01,  2.72401819e-01
2014-05-01,  5.92947676e-01,  7.62814310e-01
2014-06-01,  9.33421276e-02,  6.40783188e-01
2014-07-01, -3.33527394e-01,  3.49456052e-01
2014-08-01,  2.99289916e-01, -4.22941909e-01
2014-09-01,  6.55344148e-01,  5.16276520e-02
2014-10-01, -5.53960148e-01,  7.97118319e-03
2014-11-01, -7.24209709e-01,  1.13597416e-01
2014-12-01, -1.72921249e-01, -8.20538111e-01
2015-01-01,  2.49075230e-01, -4.01695953e-01
2015-02-01, -1.94772124e-01, -6.95824787e-01
2015-03-01, -1.64072942e-02,  5.19208815e-01
2015-04-01, -1.61838037e-01, -3.73133719e-01
2015-05-01, -1.84217389e-01,  1.90296116e-01
2015-06-01, -9.27348946e-01, -1.65146515e-01
2015-07-01, -1.00280694e+00,  3.60537334e-02
2015-08-01, -6.91329844e-01,  2.13071848e-01
2015-09-01, -8.34630746e-01, -1.05523418e+00
2015-10-01,  7.70919477e-02, -4.58998906e-01
2015-11-01, -4.28948617e-01, -4.58460828e-01
2015-12-01, -6.60558338e-01, -1.44407425e-01
2016-01-01, -1.95562781e-01, -1.31109545e+00
2016-02-01, -1.26876939e-01, -6.03107953e-01
2016-03-01,  3.29530726e-02, -3.11373733e-01
2016-04-01, -7.85119414e-01, -6.23165496e-01
2016-05-01,  1.13536835e+00, -6.27746572e-01
2016-06-01,  6.79016998e-01, -3.86871527e-01
2016-07-01, -1.29778378e-01,  3.21998767e-03
2016-08-01,  1.03575332e+00, -8.59513526e-02
2016-09-01,  5.82352688e-01,  6.88690530e-02
2016-10-01,  5.56002366e-01,  4.69853967e-01
2016-11-01,  2.87895491e-01,  3.59292081e-01
2016-12-01, -1.61567329e-01,  7.44421505e-02
2017-01-01, -9.42818264e-01,  5.25989150e-01
2017-02-01,  4.53974702e-01,  3.79905964e-01
2017-03-01,  1.13272170e+00, -6.41304362e-01
2017-04-01,  7.60035671e-01, -7.87497709e-01
2017-05-01,  3.52829324e-01, -3.78938527e-02
2017-06-01, -9.47616227e-01,  8.42551798e-02
2017-07-01, -3.69429892e-01,  9.30751782e-01
2017-08-01, -5.38635425e-01,  4.44568836e-01
2017-09-01, -7.92634885e-01,  6.77505231e-01
2017-10-01, -2.61467096e-01,  1.44539266e-01
2017-11-01,  5.98319926e-01, -1.02026800e+00
2017-12-01, -1.71265127e-01, -2.83530701e-01
2018-01-01,  3.58795344e-01, -2.79650385e-01
2018-02-01,  3.70974134e-01,  2.18561162e-02
2018-03-01, -2.70190556e-01,  8.20959674e-01
2018-04-01, -5.38885634e-01,  1.16104726e+00
2018-05-01, -1.28511443e-01,  8.43473737e-02
2018-06-01,  8.36542569e-01,  1.57418522e-01
2018-07-01,  5.62883670e-01,  9.35885264e-02
2018-08-01,  3.60508979e-01,  1.22564116e+00
2018-09-01, -8.60727181e-02,  4.84124461e-01
2018-10-01,  4.93582769e-01, -8.57209341e-01
2018-11-01,  2.49653361e-01, -8.51596862e-02
2018-12-01,  8.72597052e-02, -1.83982321e-01
2019-01-01, -8.41039312e-01, -8.23117394e-01
2019-02-01,  3.84394141e-01, -4.84769107e-01
2019-03-01,  7.76766572e-01, -2.14153515e-01
2019-04-01,  1.54244807e-01,  1.51071357e-02
2019-05-01,  5.43103553e-01, -8.75305660e-02
2019-06-01, -3.75944762e-01, -1.09274392e-01
2019-07-01,  7.73846949e-01,  9.05369215e-01
2019-08-01, -3.53868079e-01, -1.38127596e-01
2019-09-01, -4.17369400e-01, -9.46808996e-01
2019-10-01, -1.81711920e-01,  8.49098260e-01
2019-11-01,  4.07150610e-01,  6.89537466e-01
2019-12-01,  5.91195794e-01,  1.01786372e+00
2020-01-01,  1.65759558e-01, -3.44454799e-01
2020-02-01,  3.44380344e-01, -3.88047288e-01
2020-03-01,  5.50357486e-03,  2.58159670e-01
2020-04-01,  2.33033789e-01,  3.86039597e-01
2020-05-01,  9.83510443e-01, -2.72721678e-01
