# mode: 0
# n_modes: 10
# eofs_start_date: 19790101
# eofs_end_date: 20011201
# rotated: False
# loading_pattern_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,pna_index
2013-03-01, -4.25785376e-01
2013-04-01, -1.43807632e+00
2013-05-01, -4.19195930e-01
2013-06-01, -2.23143547e-01
2013-07-01, -6.71107580e-01
2013-08-01,  2.50032101e-01
2013-09-01, -2.02964403e-01
2013-10-01, -2.39399548e-01
2013-11-01, -1.84285302e+00
2013-12-01, -2.39875894e+00
2014-01-01,  1.44943560e-02
2014-02-01, -1.40734248e+00
2014-03-01, -3.63243164e-01
2014-04-01, -3.87245427e-02
2014-05-01, -8.01532894e-01
2014-06-01, -6.01583735e-01
2014-07-01,  1.31262700e-01
2014-08-01,  4.05422434e-01
2014-09-01, -2.52923450e-01
2014-10-01,  5.96507098e-01
2014-11-01,  2.45595816e-01
2014-12-01,  5.58850740e-01
2015-01-01, -6.03772381e-01
2015-02-01, -7.78646853e-01
2015-03-01, -8.70088140e-01
2015-04-01, -7.66617282e-01
2015-05-01, -2.89838332e-01
2015-06-01, -4.72455435e-01
2015-07-01,  2.04142163e-01
2015-08-01, -3.34807034e-01
2015-09-01, -9.54687111e-01
2015-10-01,  3.12409409e-01
2015-11-01, -1.52578223e+00
2015-12-01,  2.24969905e-01
2016-01-01,  2.38700087e+00
2016-02-01,  1.31524874e+00
2016-03-01,  4.55001359e-01
2016-04-01,  1.06426926e+00
2016-05-01, -3.47698002e-01
2016-06-01, -7.47119646e-01
2016-07-01, -8.93171451e-01
2016-08-01, -4.11913374e-01
2016-09-01, -3.75377527e-01
2016-10-01,  4.60837125e-01
2016-11-01,  1.10110271e+00
2016-12-01, -1.95795848e+00
2017-01-01, -4.92898594e-01
2017-02-01, -7.30765052e-01
2017-03-01, -7.17670077e-01
2017-04-01,  5.16762886e-01
2017-05-01,  1.72014301e-01
2017-06-01,  2.57357970e-01
2017-07-01, -6.85315691e-01
2017-08-01,  3.19698168e-01
2017-09-01,  1.73515148e-01
2017-10-01, -1.02036532e+00
2017-11-01, -2.59811239e+00
2017-12-01, -2.28337813e-01
2018-01-01, -3.21187112e-01
2018-02-01, -4.06013144e+00
2018-03-01, -1.81838484e+00
2018-04-01, -5.08065750e-01
2018-05-01, -7.75378025e-01
2018-06-01,  2.87843164e-02
2018-07-01, -8.27058846e-01
2018-08-01, -7.40481281e-01
2018-09-01, -1.58461071e+00
2018-10-01,  1.66715667e-01
2018-11-01, -2.30263608e-01
2018-12-01,  4.67828827e-01
