# n_modes: 24
# season: DJF
# base_period_start_date: 19790101
# base_period_end_date: 20011201
# composites_input_file: jra.55.hgt.500.1958010100_2018123118.rolling_mean.window_length_10.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.rolling_mean.window_length_10.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,nhtele_index_1,nhtele_index_2,nhtele_index_3,nhtele_index_4
1980-09-01, -4.96950930e-01,  1.17716186e+00, -1.23634503e+00,  2.97784064e-01
1980-10-01,  5.39357571e-01, -7.08344711e-01,  1.68360147e+00, -1.58362662e+00
1980-11-01,  1.26708234e+00, -7.00218113e-01, -2.01065166e-01, -1.33007023e-01
1980-12-01,  1.31885169e-01, -3.70736834e-02,  4.04227204e-01, -6.63929640e-01
1981-01-01, -3.83125439e-01, -1.01524574e+00,  2.91764554e+00, -1.45303916e+00
1981-02-01, -7.10345578e-01, -1.18360213e-01,  8.43869452e-01, -8.26630809e-02
1981-03-01,  2.61050217e+00, -1.37662217e+00, -5.68521659e-01, -1.05430662e+00
1981-04-01, -4.96550450e-01,  3.75046947e-02, -1.30229360e+00,  2.81148632e+00
1981-05-01, -1.88421193e-01,  1.29414009e-01, -7.48401858e-02,  2.16732655e-01
1981-06-01,  2.39733139e-01, -2.89595854e-02, -1.47707505e-01, -2.00704559e-01
1981-07-01, -6.05175306e-01,  2.31495783e-01, -4.97393934e-01,  1.24710384e+00
1981-08-01, -5.48776322e-02, -9.68792187e-01,  5.95007531e-01,  6.93719602e-01
1981-09-01,  9.01997942e-01, -5.90074500e-01,  6.75889931e-01, -1.07392891e+00
1981-10-01,  1.45813690e+00,  2.47885406e-01, -6.98440818e-03, -2.37581439e+00
1981-11-01, -3.24434675e-01, -4.23543608e-01,  1.50900800e+00, -7.33887194e-01
1981-12-01,  9.66430679e-01, -1.16639270e+00,  1.66630951e+00, -1.69211360e+00
1982-01-01,  1.35038039e+00, -4.49012860e-01, -1.25413899e+00,  5.38646357e-01
1982-02-01, -3.06502663e-01,  6.96261548e-01, -1.27805774e+00,  1.35737751e+00
1982-03-01, -5.57021526e-01,  8.18009935e-01, -1.05272838e+00,  7.41087683e-01
1982-04-01, -1.28304996e+00,  2.69009792e-01,  1.19801352e-01,  1.62232967e+00
1982-05-01,  2.01238302e-02,  9.97129946e-02,  5.77747820e-01, -9.36479466e-01
1982-06-01,  1.53099149e+00, -2.34201826e-01, -1.66458950e+00, -6.95637152e-01
1982-07-01, -1.08150327e+00,  1.39884410e-01,  8.66149417e-01, -1.90134927e-02
1982-08-01, -7.78215223e-01,  1.29420098e+00,  3.19420619e-01, -8.23379409e-01
1982-09-01, -2.23986230e+00,  1.70193349e+00,  9.36101272e-01, -1.41593790e+00
1982-10-01,  7.38191996e-01,  3.95227058e-01, -1.48631772e+00,  1.53283541e-01
1982-11-01, -1.03914928e+00,  1.48581027e+00, -5.21152293e-01, -6.77669252e-01
1982-12-01, -7.78406214e-01,  1.06187268e+00,  3.17668206e-01, -8.98087919e-01
1983-01-01, -1.32474612e+00,  6.68436621e-01,  9.26632039e-01, -5.61748990e-01
1983-02-01,  3.41087577e-01, -1.55898527e+00,  1.75580642e+00, -1.93938684e-01
1983-03-01, -4.74842034e-01, -5.55219496e-01,  1.53425220e+00, -1.28011656e-01
1983-04-01,  5.02704428e-01, -2.63597734e-01,  5.94075967e-01, -1.26948876e+00
1983-05-01,  3.10380982e-01,  1.23764891e+00, -1.78994515e+00, -7.76157126e-02
1983-06-01, -5.18264842e-01, -3.75674297e-01,  1.96935299e+00, -1.30193104e-01
1983-07-01, -1.04449305e+00, -1.72388430e+00,  1.69053109e+00,  1.50739348e+00
1983-08-01, -1.93611009e+00, -6.59190715e-01,  2.16639641e+00,  1.10769043e+00
1983-09-01, -4.09128254e-01,  1.39200997e+00, -1.69906453e+00,  4.48565891e-01
1983-10-01, -8.53348257e-01,  4.83294465e-01,  1.15550065e+00, -1.10166722e+00
1983-11-01,  9.20372782e-01, -2.02766123e+00,  1.62058881e+00,  3.77488640e-01
1983-12-01,  3.66597824e-01,  3.29305139e-01, -8.28553029e-01, -1.64751830e-01
1984-01-01, -1.42129522e+00,  1.89830880e+00,  3.31449034e-02, -1.60276685e+00
1984-02-01, -9.96059835e-01,  1.45917902e-01,  5.75537508e-01,  3.09450368e-01
1984-03-01,  5.73946868e-01, -1.22244551e+00,  1.87677167e-01,  1.24216168e+00
1984-04-01,  1.70806756e-01, -8.05874140e-01,  2.95178125e-01,  9.04979690e-01
1984-05-01, -7.27596567e-01, -3.99467631e-01,  6.42555709e-01,  1.05786098e+00
1984-06-01, -7.30515040e-01,  6.63286591e-02,  2.07519148e+00, -4.84711976e-01
1984-07-01,  6.51458972e-01, -1.16355311e+00,  7.50602974e-01, -2.81670163e-01
1984-08-01, -5.53429435e-01, -1.20840253e+00,  3.31519491e-01,  1.64075463e+00
1984-09-01,  2.07128303e-01, -3.95830329e-01, -1.00732942e-01,  5.66384181e-01
1984-10-01,  3.62874777e-01,  7.09371196e-01, -6.04943355e-01, -9.45797234e-01
1984-11-01,  2.48167048e-01,  2.46152028e-01, -1.18231815e+00,  7.57662683e-01
1984-12-01, -1.13206406e+00,  1.60215067e+00, -1.97759356e+00,  1.62593159e+00
1985-01-01,  2.06057613e+00, -1.39324998e+00, -7.26922087e-01,  5.63954353e-01
1985-02-01,  1.67613891e+00, -3.59089612e-01, -9.54432298e-01, -2.29508879e-01
1985-03-01, -8.14819026e-01,  5.37260505e-01, -6.50012124e-01,  1.24227009e+00
1985-04-01,  2.18953275e-01,  8.85652354e-01, -1.43452907e+00, -1.07854707e-01
1985-05-01,  5.29312053e-01, -3.34504830e-01, -1.01108276e+00,  8.85078213e-01
1985-06-01,  9.21839128e-01, -8.08241467e-02, -1.16989650e+00, -3.93406546e-01
1985-07-01, -3.84463786e-01,  4.58033096e-01,  3.83098777e-01, -7.59376115e-01
1985-08-01,  1.06668478e+00,  1.20290716e+00, -2.24277856e+00, -7.35717958e-01
1985-09-01,  5.26943138e-01,  4.92414732e-01, -5.43683463e-01, -8.33341473e-01
1985-10-01, -1.24310972e+00,  2.60830091e-01, -6.11724631e-01,  1.99718574e+00
1985-11-01,  8.31733131e-01, -1.91086452e-01, -8.29646482e-01,  3.25908547e-01
1985-12-01,  1.55934536e+00, -1.58686693e-01, -1.06242965e+00, -1.03968304e+00
1986-01-01, -2.08347241e-02,  1.14621077e-01,  8.50895432e-01, -1.40202990e+00
1986-02-01,  1.71116403e+00, -1.39534980e+00, -6.23696372e-01,  1.64285507e+00
1986-03-01, -1.04335385e+00,  1.14789435e+00, -1.19161468e+00,  1.10957408e+00
1986-04-01, -1.51925316e-01,  1.53706202e-01,  4.36893364e-01, -6.92778505e-01
1986-05-01, -1.98415707e-02,  1.47165908e+00, -1.00291515e+00, -8.99349511e-01
1986-06-01, -1.68234668e+00,  4.83497967e-01,  3.79564898e-02,  1.71338369e+00
1986-07-01, -4.07029114e-01, -1.79625411e-01,  1.99879402e-01,  5.00449976e-01
1986-08-01,  9.33235854e-01, -6.15703245e-01,  4.13667453e-01, -6.17257475e-01
1986-09-01,  1.11417844e+00, -1.27806460e+00,  8.87347538e-01, -4.77460456e-01
1986-10-01, -2.22273338e+00,  2.02861332e+00, -2.98640458e-01, -8.98648320e-02
1986-11-01, -1.85904895e+00,  2.59369397e+00, -1.23337090e+00, -6.86185981e-01
1986-12-01, -8.44271143e-01,  8.51241345e-01,  8.16860253e-02, -1.54995847e-01
1987-01-01,  6.32657854e-01, -1.35433247e+00,  4.90075261e-01,  1.00942660e+00
1987-02-01,  1.26871586e+00, -1.09417888e+00,  3.91684122e-01, -3.42231121e-01
1987-03-01,  7.53990900e-01, -1.08350699e+00,  4.81971041e-01,  2.13513439e-01
1987-04-01, -6.31694604e-01, -4.75354977e-02,  7.09545367e-01,  1.76540927e-01
1987-05-01, -1.22439407e+00,  4.42661168e-01,  8.62663361e-01,  3.56204953e-01
1987-06-01,  9.67422491e-01, -8.92130331e-01,  5.69376568e-01, -5.83714113e-01
1987-07-01,  2.33885702e-02,  5.51181426e-02,  4.47796190e-01, -7.89410507e-01
1987-08-01,  1.35663305e+00, -1.16467941e+00,  5.87755424e-01, -6.21081148e-01
1987-09-01,  2.19594795e-01,  6.38640150e-01,  2.35214030e-01, -1.80273805e+00
1987-10-01, -9.36222902e-01,  1.45110640e+00, -8.74412973e-01, -7.44923638e-02
1987-11-01, -2.58868720e-01, -5.61414163e-01,  2.17847313e-01,  1.09286599e+00
1987-12-01,  1.14112903e+00, -1.66883380e+00,  5.62552733e-01,  2.44110348e-01
1988-01-01, -3.27351317e-01,  8.29494223e-01, -3.28127899e-01, -6.74921297e-01
1988-02-01,  1.83321345e-01,  3.70750930e-01, -4.14702115e-01, -4.17818805e-01
1988-03-01,  7.00250952e-01, -9.74022578e-01,  1.11273308e+00, -7.44936789e-01
1988-04-01,  9.02593438e-01, -9.76929017e-01,  1.01617039e+00, -1.18897583e+00
1988-05-01,  2.94465819e-01,  5.14922735e-01, -1.04851343e+00,  7.54154630e-02
1988-06-01, -4.85282513e-01, -5.93802962e-01,  6.12600991e-01,  1.07020532e+00
1988-07-01, -4.05495390e-01,  7.72669448e-01,  9.87402539e-02, -7.56157806e-01
1988-08-01, -8.41005809e-01,  1.72813839e+00,  3.24792475e-01, -1.22707399e+00
1988-09-01, -2.34552756e-01,  3.13724045e-01,  2.23597353e-01, -5.92837751e-01
1988-10-01,  6.07240839e-01,  1.79968170e-02, -1.32101151e+00,  7.75930873e-01
1988-11-01,  6.40189662e-01, -1.11964383e+00,  4.49633988e-01,  6.04736751e-01
1988-12-01, -6.43382858e-01, -1.12337299e-01,  1.02424405e+00, -7.03780355e-03
1989-01-01, -1.56225451e+00,  9.22544117e-01, -4.14873531e-01,  1.17511436e+00
1989-02-01, -1.65018219e+00,  2.07945387e+00, -1.10841360e+00, -2.56375721e-02
1989-03-01, -1.06258801e+00,  2.34036865e+00, -1.82857073e+00, -4.27919324e-01
1989-04-01, -4.46867295e-01,  1.70613469e+00, -2.54380666e+00,  1.17118061e+00
1989-05-01, -1.24166388e+00,  1.18789005e+00,  4.68306534e-01, -2.45659707e-01
1989-06-01,  4.42632310e-02, -1.37553464e+00,  1.57405067e+00,  6.88495613e-01
1989-07-01, -1.48996423e+00, -5.74416215e-01,  1.12878969e+00,  1.21929951e+00
1989-08-01,  1.65963580e-01,  7.55134912e-01, -1.27340069e+00, -5.25509504e-02
1989-09-01, -1.16440360e+00,  1.15229767e+00, -8.92804126e-01,  7.61325138e-01
1989-10-01, -5.38648782e-01, -2.18430529e-01,  2.34707888e-01,  8.17022659e-01
1989-11-01, -2.98370713e-01,  2.19628562e-01, -1.01666070e+00,  1.30509884e+00
1989-12-01,  1.57606057e+00, -4.35836340e-01, -1.80157720e+00,  3.03052955e-01
1990-01-01, -7.04130896e-01,  1.03089487e+00, -9.39496435e-01,  3.73355164e-01
1990-02-01, -1.14230655e+00,  2.26670150e+00, -1.15035286e+00, -1.33019199e+00
1990-03-01, -1.33601109e+00,  1.62808228e+00, -1.89642583e-01, -7.41051668e-01
1990-04-01, -2.38265471e+00,  2.11524734e+00,  9.45951045e-02, -1.27011233e-01
1990-05-01,  4.19503970e-01, -3.80720845e-01, -1.61004729e+00,  1.88353228e+00
1990-06-01, -2.61550362e-01,  3.21737084e-01, -3.91364959e-01,  2.07115174e-01
1990-07-01,  1.26310268e-01,  8.94392132e-01, -1.72182109e+00,  1.11752675e+00
1990-08-01,  5.55009220e-01, -1.12086586e+00,  4.91916132e-01,  2.41335358e-01
1990-09-01, -1.21104855e+00,  2.08328906e-02,  1.41520138e+00, -4.25849425e-01
1990-10-01, -7.65011226e-01,  4.98847644e-01, -5.16742414e-01,  8.02637923e-01
1990-11-01,  4.78414086e-01, -3.54598662e-01, -4.67383722e-01,  6.12407641e-01
1990-12-01, -1.01948703e+00,  2.34161680e-01,  1.61226220e-01,  1.13512478e+00
1991-01-01, -4.66520179e-01,  1.25491568e+00, -1.64193145e+00,  5.25894495e-01
1991-02-01, -8.88168841e-02, -1.31325569e-01, -6.07993526e-01,  1.70241556e+00
1991-03-01,  4.13118204e-01, -5.15624206e-02, -1.46916634e+00,  1.37361357e+00
1991-04-01, -1.50735291e+00,  6.00139945e-01,  8.40415645e-01,  2.50427507e-01
1991-05-01, -1.18797041e+00, -3.36786750e-01,  2.51136661e+00, -6.69329802e-01
1991-06-01,  6.77267621e-01,  3.50311948e-01,  2.76369905e-01, -1.61712585e+00
1991-07-01,  7.60973947e-01,  1.13747432e-02, -1.35856000e+00,  1.01460596e+00
1991-08-01, -9.20509790e-01,  4.32251118e-01, -2.74273153e-01,  6.90706433e-01
1991-09-01, -1.98920674e-01, -1.02513758e-01,  3.09448569e-01, -7.43823836e-03
1991-10-01, -6.83108846e-01,  4.55686936e-02,  7.66683075e-01, -5.25360030e-02
1991-11-01, -3.03811258e-01,  2.49530769e-01,  5.60646300e-01, -7.83277284e-01
1991-12-01, -1.46492131e+00,  7.62874267e-01, -1.98514321e-02,  1.18687410e+00
1992-01-01, -4.27627592e-01, -1.01742780e+00,  9.82062353e-01,  1.30872662e+00
1992-02-01, -1.06902738e+00,  3.16691760e-01,  2.83445202e-01,  5.78650890e-01
1992-03-01, -9.69881880e-01,  6.70016480e-01,  4.93350179e-01, -3.08158858e-01
1992-04-01, -2.29789752e-01,  9.06286630e-01, -6.20796925e-01, -5.23716785e-01
1992-05-01, -2.71354169e+00,  2.75415092e+00, -1.85839784e-01,  7.68352397e-01
1992-06-01, -7.52927075e-01, -1.17891792e+00, -4.90014932e-02,  2.69130393e+00
1992-07-01,  6.76599807e-01,  1.00508154e+00, -1.09203664e+00, -7.99880315e-01
1992-08-01, -1.04813805e+00,  2.57786497e+00, -7.31047119e-01, -1.13701805e+00
1992-09-01, -7.33396014e-01,  9.93351869e-01, -9.95767241e-01,  6.27182570e-01
1992-10-01,  1.91819827e+00, -2.81329157e+00,  1.18536442e+00,  6.82489635e-01
1992-11-01, -6.32799516e-01,  1.04445814e+00,  1.91653202e-01, -1.35420609e+00
1992-12-01, -9.68948595e-01,  1.21367783e+00, -4.92230143e-01,  1.61895590e-01
1993-01-01, -1.66706995e+00,  1.67083491e+00, -4.27198033e-01, -1.27372194e-01
1993-02-01, -7.47092427e-01, -5.09687938e-01,  6.13024140e-01,  1.39718220e+00
1993-03-01, -1.06234280e+00,  8.48951233e-02,  6.71177117e-01,  7.77314072e-01
1993-04-01, -3.73639444e-01,  8.71995536e-02,  5.17526108e-01, -2.66461951e-01
1993-05-01,  5.79168924e-01, -1.80155973e+00,  6.31850139e-02,  1.66260815e+00
1993-06-01,  1.79949489e+00, -1.21320159e+00, -1.37906102e-01, -8.29286863e-01
1993-07-01,  1.83395588e+00, -1.01086038e+00,  1.09246242e-01, -1.20189876e+00
1993-08-01,  3.52903639e-01, -4.84192869e-01,  1.22811032e+00, -7.65854231e-01
1993-09-01,  6.31963282e-01,  2.04491655e-01, -1.23610782e+00,  5.25678243e-01
1993-10-01,  6.33877043e-01, -7.85819368e-01, -1.68545479e-01,  6.92964520e-01
1993-11-01, -2.09923935e+00,  1.41780534e+00, -1.75384631e+00,  2.47237612e+00
1993-12-01, -7.13935142e-01,  6.21221502e-01,  1.40360536e+00, -1.59279577e+00
1994-01-01,  3.28262921e-01,  7.57818812e-01, -6.66149006e-01, -1.09197857e+00
1994-02-01,  2.27207060e-01,  5.38116242e-01, -1.42801416e+00,  1.07651914e+00
1994-03-01, -8.05519451e-01,  1.03465780e+00,  4.86043250e-01, -1.36932790e+00
1994-04-01, -8.82102025e-01,  1.83624133e+00, -7.80077781e-01, -9.80242796e-01
1994-05-01,  4.00343472e-01,  6.37114820e-03, -7.43867057e-02, -6.04899238e-01
1994-06-01, -1.08605315e+00,  2.09245716e+00, -1.51936336e-02, -1.28601068e+00
1994-07-01, -1.60543117e+00,  1.87120745e+00, -8.47417564e-01,  7.01583504e-01
1994-08-01, -6.46649907e-01, -8.87390703e-02, -8.93485182e-02,  8.48837567e-01
1994-09-01,  4.93315190e-01, -3.74607113e-01,  4.54920655e-01, -6.39407453e-01
1994-10-01,  3.89848094e-01, -1.30332439e+00,  2.56928508e+00, -1.48700478e+00
1994-11-01, -1.84264652e-01,  5.86672282e-01, -1.14805007e+00,  6.35613956e-01
1994-12-01, -1.32023567e+00,  8.09247269e-01,  7.06127164e-01, -2.77694808e-02
1995-01-01, -1.21786477e-01, -1.31159440e-01,  1.47783401e+00, -1.61092381e+00
1995-02-01,  2.06159704e-01,  1.03472958e+00, -3.96612954e-01, -2.18570815e+00
1995-03-01, -2.63936959e-01,  5.35531940e-01,  5.37454342e-01, -1.35312768e+00
1995-04-01,  1.29601643e+00, -1.38557287e+00,  9.33864086e-01, -9.14103381e-01
1995-05-01,  2.06857712e+00, -1.06805408e+00, -7.06173406e-01, -1.05061703e+00
1995-06-01, -1.49579799e-02, -1.22818253e+00,  9.03090607e-01,  1.04669798e+00
1995-07-01,  1.43292723e+00, -3.70315816e-01, -9.91502671e-01,  1.23606273e-01
1995-08-01, -9.01444558e-01, -4.43668683e-01,  3.52148835e-01,  1.18666389e+00
1995-09-01, -1.29045603e-01, -8.32743701e-01,  9.55148395e-01,  3.44711109e-01
1995-10-01, -2.97826466e-01,  4.07899106e-01, -4.17228046e-01,  2.07969420e-01
1995-11-01,  1.75313313e+00, -1.33254473e+00, -1.26264088e-01,  2.85358810e-01
1995-12-01,  1.17456565e+00, -1.83410135e+00, -4.34787925e-01,  1.68706204e+00
1996-01-01,  5.65373793e-01, -3.51163808e-01, -1.31947503e+00,  1.67662668e+00
1996-02-01,  3.94657599e-01, -7.30551238e-01,  5.47610803e-01,  4.88972098e-02
1996-03-01,  6.51977713e-01, -9.24953700e-01, -1.03348672e+00,  2.18187337e+00
1996-04-01,  1.99956366e+00, -1.47611963e+00, -1.08773500e+00,  1.05256345e+00
1996-05-01,  1.02165769e+00, -4.83168499e-01, -1.01211987e+00,  2.72800611e-01
1996-06-01, -6.56023957e-01,  9.67310941e-01, -3.02158210e-01, -1.63853331e-01
1996-07-01, -9.33547668e-01,  2.67771362e-01,  1.31940910e+00, -1.17245525e+00
1996-08-01,  2.31493528e-04, -2.59178014e-01, -1.78940326e+00,  1.63935273e+00
1996-09-01,  2.68360787e+00, -2.31230195e+00, -1.55458608e+00,  2.78429057e+00
1996-10-01, -3.80562397e-02,  8.35680036e-03, -4.62939749e-01,  5.94519278e-01
1996-11-01,  9.29532778e-01,  2.03804896e-01,  6.67422235e-02, -1.66816665e+00
1996-12-01,  1.12514756e+00, -1.17706384e+00,  7.26406450e-02,  4.86780534e-02
1997-01-01,  7.29419244e-01, -1.19103610e+00, -4.07864090e-01,  1.78889106e+00
1997-02-01, -1.08447355e+00,  1.15298261e+00, -2.32867118e-01, -4.74518749e-01
1997-03-01, -4.05552798e-01,  9.39746826e-01, -1.16791019e+00,  3.69323748e-01
1997-04-01,  4.82450276e-01, -1.45881429e+00,  1.55378651e+00, -2.47284436e-01
1997-05-01,  9.52171119e-01, -3.23701503e-01, -3.50963600e-02, -1.09954853e+00
1997-06-01,  1.37391714e+00, -1.49941184e+00, -3.66863556e-01,  3.36833397e-01
1997-07-01,  4.08473461e-01, -1.88881628e+00,  6.20724899e-01,  1.38164535e+00
1997-08-01, -1.15284432e+00, -2.15711715e-02, -8.14079115e-01,  1.84077659e+00
1997-09-01, -3.58173039e-01, -4.69697104e-01,  1.79942575e+00, -1.22320715e+00
1997-10-01,  1.09446908e+00, -1.44300123e+00,  1.49891315e+00, -8.92409846e-01
1997-11-01,  6.65215561e-01, -1.92036700e-01, -5.31742820e-01,  1.76202981e-01
1997-12-01,  7.81270417e-01, -1.09699834e+00, -2.81284926e-01,  9.15823845e-01
1998-01-01,  4.10675578e-01, -2.03748592e-01,  1.43195848e-01, -4.23312876e-01
1998-02-01, -7.38859653e-02, -1.00123884e+00,  1.51750685e+00, -4.16358126e-01
1998-03-01, -2.71848795e-01, -5.37079715e-01,  1.76036829e+00, -8.12723718e-01
1998-04-01,  7.53808114e-01, -3.97906504e-01,  4.23573041e-01, -1.22691502e+00
1998-05-01, -5.85594381e-01, -4.84702300e-01,  1.72018989e+00, -4.72084842e-01
1998-06-01,  1.71536321e+00, -7.12283818e-02, -1.48393078e+00, -1.29296382e+00
1998-07-01,  1.40397110e+00, -6.94344906e-01,  6.28606447e-01, -1.89580652e+00
1998-08-01, -4.18963069e-01,  6.23543820e-01,  1.57021810e+00, -1.42060761e+00
1998-09-01,  1.69725890e+00, -1.36339600e+00, -6.72368215e-02,  2.80161344e-01
1998-10-01,  7.45367578e-01, -2.32124341e-01, -1.69383676e-01, -4.39863028e-01
1998-11-01,  1.16428420e+00, -3.95493479e-01,  2.45247238e-01, -1.13795581e+00
1998-12-01, -5.47227881e-01,  5.06719750e-01,  9.64522818e-05,  6.04093667e-02
1999-01-01, -4.20919178e-01,  8.88066158e-01, -4.79410474e-01, -4.39642281e-01
1999-02-01, -3.93080836e-01, -9.79400744e-01,  2.32874052e+00, -1.47884392e+00
1999-03-01,  8.52655261e-01, -1.19918181e+00,  9.99775330e-01, -3.84654115e-01
1999-04-01,  6.28715068e-01, -2.87099478e-01, -2.81492084e-02, -5.33540922e-01
1999-05-01,  2.37241950e-01, -9.87664707e-02,  1.84855846e-01, -5.39510178e-01
1999-06-01, -1.25948127e+00,  1.33739218e+00, -1.15039144e+00,  8.00959592e-01
1999-07-01, -7.59608799e-01,  1.52157696e+00, -1.17040462e+00,  5.35747726e-01
1999-08-01,  2.09843236e+00, -1.15413445e+00,  2.76795327e-01, -1.16103204e+00
1999-09-01, -6.35162269e-01,  5.57199815e-01, -4.70954086e-01,  5.26068301e-01
1999-10-01, -2.23346701e-01,  4.26775760e-01, -2.38700184e-01, -1.18698364e-01
1999-11-01, -9.40181439e-01, -3.82212372e-01,  7.36083785e-01,  9.93480972e-01
1999-12-01, -4.07030486e-01,  4.59874022e-01,  1.62094842e+00, -2.11657805e+00
2000-01-01, -7.05021136e-01, -1.56414199e-01,  8.75823386e-01,  1.96036359e-01
2000-02-01, -1.10815291e+00,  6.58719779e-01,  9.46190253e-01, -1.53182287e+00
2000-03-01, -2.02312303e-01, -5.33698711e-01,  1.50564848e+00, -5.97153480e-01
2000-04-01,  9.45027450e-01, -4.22198107e-01, -7.30736416e-01,  2.59877779e-01
2000-05-01, -8.91769903e-01,  7.80878163e-02,  1.39937972e-01,  1.22063587e+00
2000-06-01, -7.77121339e-01,  2.09943276e+00, -1.54420978e+00, -6.47049334e-01
2000-07-01,  1.76570570e+00, -1.41433447e+00, -8.64877062e-01,  1.03975942e+00
2000-08-01,  1.42789611e+00, -5.30178885e-01,  4.99227389e-02, -9.69551417e-01
2000-09-01, -6.17806549e-01,  6.29315447e-01, -1.14178044e+00,  1.32657487e+00
2000-10-01, -1.82368808e+00,  1.35414776e+00, -6.58550621e-01,  1.03710223e+00
2000-11-01,  9.70563366e-01, -4.89604363e-02,  6.98434552e-02, -1.26573212e+00
2000-12-01,  1.35147829e+00, -9.46689857e-02, -1.72577212e+00,  2.69638681e-02
2001-01-01,  6.16533560e-01, -4.28262188e-01, -1.46622598e-02, -8.51450821e-02
2001-02-01,  9.41780543e-02,  1.19891275e-01, -3.86874230e-01,  3.15670682e-01
2001-03-01,  2.25804451e+00, -9.71293398e-01, -4.96356957e-01, -1.34573045e+00
2001-04-01, -3.17401064e-01,  5.78457797e-01,  1.65946745e-01, -8.76422127e-01
2001-05-01,  3.35013485e-01, -7.55654779e-01, -6.99517202e-02,  6.29941037e-01
2001-06-01,  5.44936324e-01, -2.14426086e-01,  4.65363353e-01, -8.21851075e-01
2001-07-01, -3.19711730e-02,  1.41837313e+00, -8.32487336e-01, -8.31843566e-01
2001-08-01, -5.51071641e-01,  9.00523504e-01, -1.99012119e-01, -2.47971582e-01
2001-09-01,  1.05831124e-01, -1.59909987e+00,  1.36933345e+00,  8.34006563e-01
2001-10-01,  5.16762105e-01, -2.41353163e-01, -1.07155722e+00,  1.00250521e+00
2001-11-01, -9.22212315e-01, -1.08832747e+00,  2.51726338e+00, -5.63218098e-02
2001-12-01,  4.25460576e-01, -1.80019338e+00,  9.40442070e-01,  1.21127854e+00
2002-01-01,  3.10302652e-01, -2.04751845e-01, -4.37376703e-01,  5.28347493e-01
2002-02-01, -6.05021725e-01,  7.92317656e-01,  2.66341896e-01, -1.44455908e+00
2002-03-01,  1.22604058e-01,  1.11672520e+00, -1.37995614e+00, -6.30023435e-01
2002-04-01, -1.55944268e+00,  1.76129121e+00, -2.34313203e+00,  2.80331943e+00
2002-05-01, -5.40835349e-01,  2.43174153e+00, -2.47048125e+00,  4.60137892e-01
2002-06-01, -2.31529416e-01,  1.01778958e+00, -1.29132791e+00, -1.23939472e-01
2002-07-01, -1.55794650e+00,  6.02296911e-01,  9.19391752e-01, -1.75964409e-01
2002-08-01,  5.63711627e-01, -1.31238458e+00, -1.12240187e+00,  1.68145653e+00
2002-09-01,  6.45828627e-01, -1.59834023e+00, -3.37438135e-01,  2.51373721e+00
2002-10-01,  2.55239064e+00, -1.55977975e-01, -2.46348075e+00, -1.87854880e-01
2002-11-01,  9.71475661e-01,  3.66036295e-01, -8.14569235e-01, -8.97424071e-01
2002-12-01,  7.15341969e-01, -1.37281737e+00, -8.20375672e-02,  1.25682566e+00
2003-01-01,  1.17334856e+00, -7.30638157e-01,  1.72827777e-01, -6.38211905e-01
2003-02-01, -3.09848892e-01,  2.53499251e-01, -7.59412533e-01,  1.44066525e+00
2003-03-01,  2.77189080e-02, -4.18180058e-02, -1.85066146e+00,  2.52495327e+00
2003-04-01, -1.18683019e+00,  3.70377700e-01, -6.82540739e-01,  2.48204742e+00
2003-05-01, -3.58160945e-01,  1.85726747e+00, -6.93200608e-02, -2.08873870e+00
2003-06-01,  7.49266158e-01,  6.53415932e-01, -2.88690276e+00,  4.99514506e-02
2003-07-01,  4.50811003e-01, -2.10849849e-01, -1.19958077e+00,  1.56669121e+00
2003-08-01,  4.14967158e-01, -1.48723972e+00,  3.73847422e-01,  8.84934925e-01
2003-09-01,  6.68343106e-01, -1.15219325e+00,  4.78082679e-01,  4.92956007e-01
2003-10-01,  1.73339288e+00, -2.44612362e+00,  1.96398652e+00, -6.04900643e-01
2003-11-01, -3.17964200e-01,  1.04188550e+00, -1.70009465e+00,  7.18084475e-01
2003-12-01, -2.69432818e-01, -7.14637262e-01,  1.58603968e+00, -2.72204987e-01
2004-01-01,  9.86489107e-01, -6.11998111e-01, -6.79186470e-02, -2.40353082e-01
2004-02-01,  1.03336582e+00, -9.54393339e-01,  2.57700692e-01,  1.12366681e-02
2004-03-01, -7.64729066e-02, -3.45352184e-03, -6.92520152e-01,  1.08032024e+00
2004-04-01, -3.99669176e-01,  2.35278523e-01, -2.60719653e-01,  6.65320388e-01
2004-05-01,  4.13973371e-02,  7.27932271e-01, -9.83011700e-01,  9.95397479e-02
2004-06-01,  1.16297838e+00, -1.04020244e-01, -1.10285683e+00, -7.45441919e-01
2004-07-01, -2.82852984e-01,  4.75328977e-01,  9.68064148e-02, -4.59494809e-01
2004-08-01,  1.64611382e+00, -1.54913246e+00, -1.26131484e+00,  9.11737186e-01
2004-09-01, -1.02128956e+00,  4.19736271e-01,  6.44639438e-01, -3.15314254e-01
2004-10-01,  1.31607100e+00, -9.76646258e-01,  1.39449010e-01, -2.94658728e-01
2004-11-01, -6.21993489e-01, -6.38012388e-01,  1.24586317e+00,  3.66711139e-01
2004-12-01, -1.09731079e+00,  9.30052543e-01,  1.92083038e-01,  3.45407073e-02
